latitude,longitude,lease_term,price,beds,baths,sq_feet,furnishing,smoking,cats,dogs,location_freq,type_apartment,type_basement,type_duplex,type_house,type_other,type_townhouse,availability_days
51.1732966,-114.0428167,12.0,750.0,5.0,2.5,1250.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0353879,-114.0730704,6.0,1495.0,1.0,1.0,500.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.9034958,-114.0497028,12.0,3200.0,3.0,2.0,900.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.9199098,-114.1074871,6.0,900.0,1.0,1.0,2000.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.1820443,-114.1586445,12.0,1595.0,1.0,1.0,564.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.0415675,-114.0595532,12.0,2450.0,2.0,2.0,911.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.8770023,-114.0384306,12.0,2700.0,2.0,2.5,1300.0,0,0,1,0,4711.0,0,0,0,0,0,1,0
50.9515311,-114.1157928,12.0,2450.0,3.0,1.5,805.0,0,0,1,1,4711.0,0,0,0,0,0,1,0
50.9186713,-114.1547064,12.0,1599.0,2.0,1.0,678.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1386475,-113.960874,6.0,750.0,4.0,1.0,1400.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
50.8601972,-114.078161,12.0,1300.0,1.0,1.0,700.0,0,0,1,1,4711.0,0,1,0,0,0,0,0
51.1607174,-113.9475698,12.0,2500.0,3.0,2.5,805.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.07855,-114.1439,12.0,1800.0,1.0,1.0,618.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.1160027,-114.2206637,12.0,3250.0,3.0,2.5,2000.0,1,0,0,0,4711.0,0,0,0,1,0,0,0
51.1231835,-114.0584842,6.0,850.0,1.0,1.0,805.0,1,0,1,1,4711.0,1,0,0,0,0,0,0
51.0541025,-113.9421841,12.0,2400.0,3.0,1.5,1320.0,0,0,1,0,4711.0,0,0,0,0,0,1,0
51.0921062,-114.1259631,6.0,925.0,3.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0337249,-113.967597,6.0,1995.0,3.0,1.0,805.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.112357507134,-114.162165542328,6.0,890.0,1.0,1.5,805.0,1,0,0,0,4711.0,0,1,0,0,0,0,0
51.0469394,-114.1479582,12.0,1395.0,1.0,1.0,800.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.8890345,-113.914369,12.0,1500.0,2.0,1.0,565.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
50.8642997,-114.0238723,12.0,2100.0,2.0,2.5,950.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.0923647,-114.0536812,12.0,2050.0,3.0,1.0,1385.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.1238174,-114.0863382,12.0,1800.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0520423,-114.2022616,6.0,3300.0,4.0,2.5,2200.0,0,0,1,0,4711.0,0,0,0,1,0,0,0
51.1275997,-114.2086422,12.0,2300.0,2.0,2.0,845.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.113810020229,-114.081878374405,12.0,2450.0,3.0,1.5,1100.0,1,0,0,0,4711.0,0,0,0,1,0,0,0
50.89966,-114.0928683,12.0,1480.0,1.0,1.0,805.0,0,0,1,0,4711.0,0,1,0,0,0,0,0
50.917077,-114.089771,12.0,2800.0,3.0,2.5,1560.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.1673993,-113.9634081,12.0,1700.0,1.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.1674775,-114.0699831,12.0,2250.0,2.0,2.5,1300.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
50.886584,-113.90825,12.0,2800.0,4.0,2.5,1800.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.0473453,-114.0502366,12.0,2290.0,1.0,1.5,650.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.1294295,-114.2355215,12.0,1380.0,2.0,1.0,1810.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.116954,-114.2539336,12.0,4995.0,4.0,4.0,4200.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.8794975,-113.9476318,12.0,1699.0,1.0,1.0,571.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.9457467,-113.9783519,6.0,750.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,0,0,0,1,0,0
51.1427427,-114.1385557,12.0,2550.0,3.0,2.5,805.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.1889445,-114.0750506,12.0,3900.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0526419,-114.0739453,12.0,6200.0,2.0,2.5,2228.0,0,0,0,1,4711.0,1,0,0,0,0,0,0
50.8767301,-113.9451073,12.0,2295.0,3.0,2.5,805.0,0,0,1,0,4711.0,0,0,0,0,0,1,0
50.865398600826,-113.951770971936,12.0,2400.0,3.0,2.5,1802.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.1555498,-113.9649975,12.0,1600.0,2.0,1.0,900.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1485392,-114.1024729,12.0,3000.0,3.0,2.5,1500.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.0671901,-114.0840232,6.0,1900.0,1.0,1.0,690.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.1580358,-114.0532674,12.0,1850.0,1.0,1.0,701.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.9566503,-114.0037736,12.0,2150.0,1.0,1.0,700.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.8601137,-114.0615457,12.0,2285.0,3.0,2.5,805.0,0,0,0,0,4711.0,0,0,1,0,0,0,0
51.1900394,-114.0525025,12.0,2400.0,3.0,2.5,1736.0,0,0,1,1,4711.0,0,0,1,0,0,0,0
51.033133420095,-114.098736119574,12.0,1595.0,2.0,1.0,805.0,0,0,1,0,4711.0,0,0,0,1,0,0,0
51.1069152,-114.1465715,12.0,1800.0,2.0,1.0,1320.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
50.9000532,-113.9568197,3.0,900.0,1.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
50.915538174997,-113.895780147607,12.0,2500.0,3.0,3.0,1700.0,0,0,0,0,4711.0,0,0,1,0,0,0,0
51.0349101,-114.0774354,12.0,1855.0,1.0,1.0,625.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.0349101,-114.0774354,12.0,2100.0,2.0,1.0,760.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.1843694,-114.0667721,12.0,1650.0,1.0,1.0,519.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.9971251,-114.0193883,12.0,2999.0,4.0,2.0,805.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.0926285,-114.0573607,12.0,1300.0,1.0,1.0,805.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0876532,-114.1128737,12.0,700.0,1.0,2.0,100.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
50.9365128,-114.074628,6.0,2400.0,3.0,1.5,805.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.8663298,-113.9765225,6.0,2850.0,2.0,2.5,1116.44,1,0,1,1,4711.0,0,0,0,0,0,1,0
51.0279048,-114.0956097,12.0,1295.0,1.0,1.0,900.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.1619768,-114.1336606,12.0,1380.0,1.0,1.0,600.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0474861,-114.0497137,12.0,2225.0,1.0,1.0,750.0,0,0,1,0,4711.0,1,0,0,0,0,0,0
51.1845115,-114.168462,12.0,1500.0,2.0,1.0,900.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0754559,-113.9470564,12.0,500.0,1.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0402459,-114.0927867,12.0,1800.0,1.0,1.0,532.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.0404371,-114.0698551,12.0,1750.0,1.0,1.0,650.0,0,0,1,0,4711.0,1,0,0,0,0,0,0
50.8842384,-113.9543482,12.0,2295.0,2.0,2.5,805.0,0,0,1,1,4711.0,0,0,0,0,0,1,0
50.8674145,-113.9419931,12.0,2500.0,2.0,2.0,997.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.036433,-113.9739501,12.0,1750.0,2.0,1.0,1000.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.1633453,-113.9554484,12.0,2000.0,2.0,1.0,631.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.0395725,-114.0741105,6.0,1350.0,1.0,1.0,600.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.1042124,-114.1553798,12.0,1910.0,1.0,1.0,614.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.1042124,-114.1553798,12.0,2250.0,2.0,2.0,797.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.1042124,-114.1553798,12.0,2970.0,3.0,2.0,990.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.1042124,-114.1553798,12.0,2900.0,2.0,3.0,1442.0,0,0,1,1,4711.0,0,0,0,0,0,1,90
51.1042124,-114.1553798,12.0,1400.0,0.0,1.0,366.0,0,0,1,1,4711.0,1,0,0,0,0,0,14
51.1042124,-114.1553798,12.0,1660.0,1.0,1.0,470.0,0,0,1,1,4711.0,1,0,0,0,0,0,14
51.0293492,-114.1457273,12.0,2200.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1845107,-114.1686665,12.0,2500.0,4.0,3.0,1850.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.1494827,-113.9261319,12.0,2400.0,4.0,3.0,1750.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.1195282,-113.9261636,12.0,600.0,1.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0714155,-114.1291357,12.0,750.0,1.0,2.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0222608,-114.0933587,12.0,7495.0,5.0,3.5,805.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.0584202,-114.1068984,3.0,2800.0,3.0,1.0,805.0,0,0,1,1,4711.0,0,0,1,0,0,0,0
50.8705687,-113.9568465,12.0,1700.0,1.0,1.0,543.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.0574033,-114.049995,12.0,2700.0,2.0,2.0,1200.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
50.9239591,-113.9508367,12.0,2950.0,3.0,3.0,1962.0,0,0,1,0,4711.0,0,0,0,1,0,0,0
51.0862438,-114.0669344,12.0,3350.0,3.0,3.5,1895.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
50.9408298,-114.10336,12.0,2240.0,2.0,1.5,1220.0,0,0,1,1,4711.0,0,0,0,0,0,1,0
51.119387,-114.1564796,12.0,2800.0,4.0,3.5,1428.0,0,0,0,1,4711.0,0,0,0,1,0,0,0
50.910127012367,-113.954753115344,12.0,3200.0,3.0,2.5,2086.0,0,0,0,1,4711.0,0,0,0,1,0,0,0
50.919187434388,-113.93504078221,6.0,1650.0,1.0,1.0,700.0,1,0,1,1,4711.0,0,1,0,0,0,0,0
51.176739520254,-114.160787105773,12.0,2700.0,3.0,2.5,805.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.9705889,-114.1195681,6.0,600.0,1.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0383471,-114.2018449,12.0,5800.0,5.0,4.5,3100.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.1777485,-114.1029778,12.0,1500.0,1.0,1.0,800.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1795802,-114.1143511,6.0,1650.0,1.0,1.0,800.0,1,0,0,0,4711.0,0,1,0,0,0,0,0
51.0775338,-114.1475204,12.0,2100.0,1.0,1.0,560.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.036951,-114.101282,6.0,1680.0,1.0,1.0,805.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.9141388,-113.9768829,6.0,1550.0,1.0,1.0,1000.0,0,0,1,1,4711.0,0,1,0,0,0,0,0
50.9221915,-113.9195666,12.0,2000.0,1.0,1.0,850.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.05319,-114.05186,12.0,2200.0,2.0,2.0,699.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.042282602994,-114.085574989844,6.0,2800.0,3.0,2.5,1381.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
50.8516768,-113.9977614,12.0,2500.0,3.0,2.5,1600.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.872376279263,-113.959556321426,12.0,2800.0,3.0,2.5,1675.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.0746771,-114.0995,12.0,350.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,0,0,0,1,0,0
51.1914958,-114.0806065,12.0,2995.0,4.0,3.0,2100.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.1109899,-113.9296638,12.0,1500.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
50.9756569,-114.074575,12.0,1895.0,1.0,1.0,725.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.8964708,-113.9444877,6.0,2100.0,1.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0401695,-114.0926739,12.0,1600.0,0.0,1.0,406.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.1544278,-114.1038849,12.0,1750.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
50.8698207,-113.9394244,12.0,2600.0,4.0,3.0,1802.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.08134,-114.16367,12.0,2375.0,2.0,1.0,1000.0,0,0,1,1,4711.0,0,1,0,0,0,0,0
51.0640138,-113.9370493,12.0,1080.0,2.0,1.0,1000.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
50.912622555729,-114.082409942327,12.0,3200.0,5.0,3.0,1979.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.9902708,-114.0820086,12.0,1850.0,3.0,1.0,1150.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
50.9643009,-114.0653653,12.0,2500.0,3.0,1.5,1100.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
50.9015141,-114.0755556,6.0,2600.0,3.0,2.5,1200.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.0803398,-114.0690917,12.0,1650.0,1.0,1.0,770.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
50.8720742,-114.0640499,12.0,1700.0,2.0,1.0,915.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1191853,-114.1935423,12.0,1875.0,2.0,1.0,1100.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.0708288,-114.0646306,6.0,2080.0,2.0,1.0,805.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.8616889,-114.0644508,12.0,2350.0,3.0,2.5,1576.0,0,0,0,0,4711.0,0,0,1,0,0,0,0
51.0686284,-114.1114129,12.0,1400.0,1.0,1.0,1035.0,0,0,1,1,4711.0,0,1,0,0,0,0,0
51.0376755,-114.0908292,12.0,1680.0,1.0,1.0,500.0,1,0,1,0,4711.0,1,0,0,0,0,0,0
51.1623042,-114.1574838,12.0,3400.0,4.0,3.5,2600.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.0526255,-114.0667922,12.0,2300.0,1.0,1.0,600.0,1,0,1,1,4711.0,1,0,0,0,0,0,0
50.9555392,-114.1149013,12.0,2150.0,2.0,1.0,1135.0,0,0,1,1,4711.0,0,0,0,0,0,1,0
51.034826,-114.211499,3.0,1550.0,1.0,1.0,900.0,1,0,0,0,4711.0,0,1,0,0,0,0,0
50.8623741,-114.0666455,12.0,1750.0,2.0,1.0,700.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0099437,-114.0834591,12.0,2600.0,2.0,1.0,805.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.1643009,-113.9483173,12.0,1600.0,1.0,1.0,600.0,0,0,1,0,4711.0,1,0,0,0,0,0,0
51.1643009,-113.9483173,12.0,1550.0,1.0,1.0,600.0,0,0,1,0,4711.0,1,0,0,0,0,0,0
51.157736864431,-114.099904954492,12.0,2600.0,3.0,3.0,1900.0,0,0,1,1,4711.0,0,0,0,0,0,1,0
51.0113793,-114.1134027,12.0,2600.0,3.0,1.0,1088.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.8986191,-114.0551933,12.0,950.0,1.0,1.0,1851.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
50.856111090214,-113.995834559157,12.0,1350.0,1.0,1.0,600.0,0,0,1,0,4711.0,0,1,0,0,0,0,0
51.0510088,-114.0794989,6.0,2850.0,2.0,2.0,1100.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.1609981,-114.1563748,12.0,1530.0,2.0,1.0,700.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0611917,-114.2092971,12.0,1795.0,1.0,1.0,685.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
50.874235052835,-114.009761572018,12.0,1300.0,1.0,1.0,640.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0436825,-114.0650951,12.0,1795.0,1.0,1.0,805.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.8802363,-114.0204748,6.0,750.0,4.0,1.5,3000.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0393317,-114.0812304,12.0,2800.0,2.0,2.0,950.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.0731716,-114.1134754,12.0,390.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,0,0,0,1,0,0
50.8688049,-114.0656072,12.0,1400.0,1.0,1.0,650.0,0,0,1,1,4711.0,0,1,0,0,0,0,0
51.0713427,-114.0449869,6.0,2000.0,2.0,1.0,1600.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
50.9889005,-114.0748588,12.0,1650.0,1.0,1.0,805.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.041976498308,-114.058885942852,12.0,1975.0,1.0,1.0,805.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.070203136851,-114.108160267857,12.0,1400.0,2.0,1.0,990.0,1,0,0,0,4711.0,0,1,0,0,0,0,0
51.1182081,-113.9242638,12.0,1985.0,2.0,2.0,785.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
50.946504,-114.0743343,12.0,2150.0,3.0,1.0,1050.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.1646293,-114.0915233,12.0,1700.0,1.0,1.0,810.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.039752494,-114.060494628,6.0,3000.0,2.0,2.0,800.0,1,0,0,1,4711.0,1,0,0,0,0,0,0
51.1607842,-113.9433133,12.0,1650.0,1.0,1.0,805.0,1,0,0,0,4711.0,0,1,0,0,0,0,0
51.0113793,-114.1134027,12.0,1600.0,1.0,1.0,1000.0,0,0,1,1,4711.0,0,1,0,0,0,0,0
50.866334356111,-113.955152043408,12.0,1470.0,2.0,1.0,700.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
50.872992988472,-114.062900770361,12.0,1800.0,2.0,1.0,776.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.186958441395,-114.167108629492,12.0,1650.0,2.0,1.0,785.0,0,0,1,1,4711.0,0,1,0,0,0,0,0
51.1262249,-114.1353565,12.0,1650.0,1.0,1.0,710.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.164318,-113.9400028,12.0,2550.0,3.0,2.5,1400.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.03968,-114.02122,12.0,2650.0,2.0,2.0,852.88,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.0382326,-114.0836706,12.0,2300.0,1.0,1.0,650.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.0530973,-114.1195946,3.0,1475.0,2.0,1.0,675.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.1340551,-114.175511,12.0,3500.0,4.0,2.5,2800.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.990774,-114.0183932,12.0,1550.0,1.0,1.0,850.0,0,0,1,0,4711.0,0,1,0,0,0,0,0
51.0367739,-114.0813943,12.0,2150.0,2.0,1.0,800.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.048654,-114.085101,12.0,2200.0,1.0,1.0,705.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.0557226,-114.0525012,3.0,2250.0,1.0,1.0,650.0,1,0,1,1,4711.0,1,0,0,0,0,0,0
51.1861119,-114.1131618,12.0,2450.0,3.0,2.5,1500.0,0,0,0,0,4711.0,0,0,1,0,0,0,0
51.0414986,-114.0907323,12.0,2125.0,2.0,1.0,870.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
50.874109632542,-114.059828145508,12.0,1600.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1575938,-114.0405983,3.0,900.0,1.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0483204,-114.0848562,12.0,2900.0,2.0,2.0,1180.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0870659,-114.1281359,6.0,120.0,2.0,1.0,680.0,0,0,0,0,4711.0,0,0,0,0,1,0,0
51.1845773,-114.1703872,12.0,2500.0,3.0,2.5,1403.0,0,0,0,0,4711.0,0,0,1,0,0,0,0
51.0568183,-114.0555511,12.0,1815.0,2.0,1.0,580.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.1794186,-114.1667962,12.0,2350.0,3.0,2.5,1132.37,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.1387994,-114.112214,6.0,650.0,1.0,1.0,1850.0,1,0,0,1,4711.0,1,0,0,0,0,0,0
50.9758986,-114.0735139,12.0,1350.0,1.0,1.0,543.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0399249,-114.155433,12.0,2100.0,3.0,1.5,1015.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
50.8974679,-113.9494542,12.0,3500.0,3.0,3.5,1990.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
50.9208999,-114.0185529,12.0,2100.0,3.0,1.0,1300.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.1315153,-113.9345576,6.0,1400.0,2.0,1.0,900.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0321855,-114.0695938,12.0,1650.0,2.0,1.0,800.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.0526657,-114.0974969,12.0,3250.0,3.0,2.5,1202.0,0,0,1,1,4711.0,0,0,0,0,0,1,0
51.086643,-114.1290658,6.0,2388.0,1.0,1.0,544.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.18536,-114.09107,12.0,2195.0,2.0,2.0,805.0,0,0,0,1,4711.0,1,0,0,0,0,0,0
51.0319228,-114.115425,3.0,2950.0,3.0,2.0,1144.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.0242398,-114.0973953,12.0,2000.0,1.0,1.0,585.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.09548,-114.076454,6.0,2675.0,3.0,2.0,1018.0,0,0,1,1,4711.0,0,0,0,1,0,0,0
51.0351908,-114.0998957,12.0,2075.0,2.0,1.0,940.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0351908,-114.0998957,12.0,1675.0,1.0,1.0,740.0,1,0,0,0,4711.0,1,0,0,0,0,0,90
51.0477352,-114.2197211,12.0,2900.0,3.0,2.5,1434.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.1650598,-114.1581714,12.0,1350.0,1.0,1.0,885.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1796715,-114.0870759,12.0,1350.0,1.0,1.0,805.0,0,0,1,1,4711.0,0,1,0,0,0,0,0
50.8672032,-113.9449555,12.0,1650.0,2.0,1.0,700.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1900394,-114.0525025,12.0,2500.0,3.0,2.5,1790.0,0,0,0,0,4711.0,0,0,1,0,0,0,0
51.1358822,-113.9654269,12.0,1750.0,1.0,1.0,501.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
50.8640512,-114.0655528,12.0,2595.0,3.0,2.5,1345.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.002155,-114.07774,12.0,1475.0,1.0,1.0,501.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.002155,-114.07774,12.0,1595.0,1.0,1.0,501.0,0,0,0,0,4711.0,1,0,0,0,0,0,30
51.002155,-114.07774,12.0,1695.0,2.0,1.0,850.0,0,0,0,0,4711.0,1,0,0,0,0,0,44
51.08530385271,-113.962878764032,12.0,2200.0,3.0,1.5,1100.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.0561162,-114.0829349,12.0,1890.0,2.0,1.0,805.0,1,0,0,0,4711.0,0,1,0,0,0,0,0
51.053714,-114.0846675,12.0,2000.0,1.0,1.0,805.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0475242,-114.0863311,12.0,2495.0,2.0,2.0,805.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.1193277,-114.0838425,12.0,2200.0,3.0,1.5,1300.0,0,0,0,0,4711.0,0,0,1,0,0,0,0
51.0639561,-114.0428754,12.0,2300.0,3.0,1.0,1100.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
51.0356667,-114.2106396,12.0,2400.0,2.0,2.0,805.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.0591384,-114.2179363,12.0,2900.0,3.0,2.5,1428.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.1824886,-114.1236067,12.0,2399.0,3.0,3.0,805.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
50.917966,-114.1284976,12.0,1750.0,2.0,1.0,650.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.0386245,-114.0603557,12.0,2300.0,2.0,2.0,1000.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.0514407,-113.9778198,12.0,1745.0,2.0,1.0,1100.0,0,0,0,0,4711.0,0,0,0,0,0,1,0
51.031431902117,-114.102562806801,12.0,1500.0,1.0,1.0,500.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.1682217,-113.9410206,6.0,3700.0,3.0,2.5,1500.0,1,0,0,0,4711.0,0,0,0,1,0,0,0
51.034449640303,-114.175724225903,12.0,1400.0,2.0,2.0,3100.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.047062,-114.0590197,6.0,200.0,2.0,1.0,805.0,0,0,0,0,4711.0,0,0,0,0,1,0,0
51.1598268,-114.0538076,12.0,1860.0,1.0,1.0,832.0,0,0,0,0,4711.0,1,0,0,0,0,0,0
51.0914103,-114.198003,12.0,1600.0,1.0,1.0,504.0,1,0,0,0,4711.0,1,0,0,0,0,0,0
51.0661658,-114.0551937,6.0,1730.0,1.0,1.0,569.0,0,0,1,1,4711.0,1,0,0,0,0,0,0
51.1522961,-113.9344288,12.0,1400.0,1.0,1.0,805.0,0,0,0,0,4711.0,0,1,0,0,0,0,0
51.1848135,-114.1665706,12.0,3000.0,3.0,2.5,1521.0,0,0,0,0,4711.0,0,0,0,1,0,0,0
